sample_id,image_path,material_label,c1_label
minc_sky_0893,images/sky/sky_000893.jpg,sky,sky
minc_sky_2277,images/sky/sky_002277.jpg,sky,sky
minc_sky_1475,images/sky/sky_001475.jpg,sky,sky
minc_sky_0338,images/sky/sky_000338.jpg,sky,sky
minc_sky_2198,images/sky/sky_002198.jpg,sky,sky
minc_sky_0245,images/sky/sky_000245.jpg,sky,sky
minc_sky_0658,images/sky/sky_000658.jpg,sky,sky
minc_sky_2272,images/sky/sky_002272.jpg,sky,sky
minc_sky_0462,images/sky/sky_000462.jpg,sky,sky
minc_sky_1354,images/sky/sky_001354.jpg,sky,sky
minc_sky_1594,images/sky/sky_001594.jpg,sky,sky
minc_sky_1013,images/sky/sky_001013.jpg,sky,sky
minc_sky_1663,images/sky/sky_001663.jpg,sky,sky
minc_sky_1756,images/sky/sky_001756.jpg,sky,sky
minc_sky_0764,images/sky/sky_000764.jpg,sky,sky
minc_sky_0667,images/sky/sky_000667.jpg,sky,sky
minc_sky_0317,images/sky/sky_000317.jpg,sky,sky
minc_sky_1925,images/sky/sky_001925.jpg,sky,sky
minc_sky_1657,images/sky/sky_001657.jpg,sky,sky
minc_sky_1797,images/sky/sky_001797.jpg,sky,sky
minc_sky_0940,images/sky/sky_000940.jpg,sky,sky
minc_sky_2013,images/sky/sky_002013.jpg,sky,sky
minc_sky_0493,images/sky/sky_000493.jpg,sky,sky
minc_sky_1250,images/sky/sky_001250.jpg,sky,sky
minc_sky_1205,images/sky/sky_001205.jpg,sky,sky
minc_sky_0333,images/sky/sky_000333.jpg,sky,sky
minc_sky_1343,images/sky/sky_001343.jpg,sky,sky
minc_sky_1083,images/sky/sky_001083.jpg,sky,sky
minc_sky_0031,images/sky/sky_000031.jpg,sky,sky
minc_sky_0214,images/sky/sky_000214.jpg,sky,sky
minc_sky_0773,images/sky/sky_000773.jpg,sky,sky
minc_sky_1142,images/sky/sky_001142.jpg,sky,sky
minc_sky_0581,images/sky/sky_000581.jpg,sky,sky
minc_sky_1687,images/sky/sky_001687.jpg,sky,sky
minc_sky_1749,images/sky/sky_001749.jpg,sky,sky
minc_sky_1723,images/sky/sky_001723.jpg,sky,sky
minc_sky_0137,images/sky/sky_000137.jpg,sky,sky
minc_sky_1191,images/sky/sky_001191.jpg,sky,sky
minc_sky_1539,images/sky/sky_001539.jpg,sky,sky
minc_sky_1364,images/sky/sky_001364.jpg,sky,sky
minc_sky_0045,images/sky/sky_000045.jpg,sky,sky
minc_sky_1902,images/sky/sky_001902.jpg,sky,sky
minc_sky_1938,images/sky/sky_001938.jpg,sky,sky
minc_sky_0322,images/sky/sky_000322.jpg,sky,sky
minc_sky_0698,images/sky/sky_000698.jpg,sky,sky
minc_sky_1926,images/sky/sky_001926.jpg,sky,sky
minc_sky_1184,images/sky/sky_001184.jpg,sky,sky
minc_sky_1918,images/sky/sky_001918.jpg,sky,sky
minc_sky_0209,images/sky/sky_000209.jpg,sky,sky
minc_sky_2410,images/sky/sky_002410.jpg,sky,sky
minc_sky_2066,images/sky/sky_002066.jpg,sky,sky
minc_sky_2008,images/sky/sky_002008.jpg,sky,sky
minc_sky_1553,images/sky/sky_001553.jpg,sky,sky
minc_sky_0067,images/sky/sky_000067.jpg,sky,sky
minc_sky_2117,images/sky/sky_002117.jpg,sky,sky
minc_sky_0845,images/sky/sky_000845.jpg,sky,sky
minc_sky_2264,images/sky/sky_002264.jpg,sky,sky
minc_sky_2334,images/sky/sky_002334.jpg,sky,sky
minc_sky_1534,images/sky/sky_001534.jpg,sky,sky
minc_sky_2282,images/sky/sky_002282.jpg,sky,sky
minc_sky_2401,images/sky/sky_002401.jpg,sky,sky
minc_sky_2122,images/sky/sky_002122.jpg,sky,sky
minc_sky_2150,images/sky/sky_002150.jpg,sky,sky
minc_sky_0533,images/sky/sky_000533.jpg,sky,sky
minc_sky_0395,images/sky/sky_000395.jpg,sky,sky
minc_sky_2325,images/sky/sky_002325.jpg,sky,sky
minc_sky_0417,images/sky/sky_000417.jpg,sky,sky
minc_sky_2424,images/sky/sky_002424.jpg,sky,sky
minc_sky_2495,images/sky/sky_002495.jpg,sky,sky
minc_sky_1914,images/sky/sky_001914.jpg,sky,sky
minc_sky_0993,images/sky/sky_000993.jpg,sky,sky
minc_sky_0202,images/sky/sky_000202.jpg,sky,sky
minc_sky_1649,images/sky/sky_001649.jpg,sky,sky
minc_sky_1592,images/sky/sky_001592.jpg,sky,sky
minc_sky_0429,images/sky/sky_000429.jpg,sky,sky
minc_sky_1465,images/sky/sky_001465.jpg,sky,sky
minc_sky_1353,images/sky/sky_001353.jpg,sky,sky
minc_sky_1955,images/sky/sky_001955.jpg,sky,sky
minc_sky_1130,images/sky/sky_001130.jpg,sky,sky
minc_sky_1338,images/sky/sky_001338.jpg,sky,sky
minc_sky_0858,images/sky/sky_000858.jpg,sky,sky
minc_sky_0820,images/sky/sky_000820.jpg,sky,sky
minc_sky_1906,images/sky/sky_001906.jpg,sky,sky
minc_sky_2154,images/sky/sky_002154.jpg,sky,sky
minc_sky_0130,images/sky/sky_000130.jpg,sky,sky
minc_sky_2402,images/sky/sky_002402.jpg,sky,sky
minc_sky_0411,images/sky/sky_000411.jpg,sky,sky
minc_sky_1451,images/sky/sky_001451.jpg,sky,sky
minc_sky_2398,images/sky/sky_002398.jpg,sky,sky
minc_sky_2182,images/sky/sky_002182.jpg,sky,sky
minc_sky_1610,images/sky/sky_001610.jpg,sky,sky
minc_sky_1273,images/sky/sky_001273.jpg,sky,sky
minc_sky_0145,images/sky/sky_000145.jpg,sky,sky
minc_sky_2092,images/sky/sky_002092.jpg,sky,sky
minc_sky_2146,images/sky/sky_002146.jpg,sky,sky
minc_sky_0075,images/sky/sky_000075.jpg,sky,sky
minc_sky_0482,images/sky/sky_000482.jpg,sky,sky
minc_sky_0976,images/sky/sky_000976.jpg,sky,sky
minc_sky_0142,images/sky/sky_000142.jpg,sky,sky
minc_sky_0880,images/sky/sky_000880.jpg,sky,sky
minc_sky_2391,images/sky/sky_002391.jpg,sky,sky
minc_sky_0522,images/sky/sky_000522.jpg,sky,sky
minc_sky_2425,images/sky/sky_002425.jpg,sky,sky
minc_sky_1605,images/sky/sky_001605.jpg,sky,sky
minc_stone_1226,images/stone/stone_001226.jpg,stone,stone
minc_stone_0777,images/stone/stone_000777.jpg,stone,stone
minc_stone_0917,images/stone/stone_000917.jpg,stone,stone
minc_stone_1472,images/stone/stone_001472.jpg,stone,stone
minc_stone_0071,images/stone/stone_000071.jpg,stone,stone
minc_stone_0568,images/stone/stone_000568.jpg,stone,stone
minc_stone_0800,images/stone/stone_000800.jpg,stone,stone
minc_stone_2391,images/stone/stone_002391.jpg,stone,stone
minc_stone_0514,images/stone/stone_000514.jpg,stone,stone
minc_stone_1673,images/stone/stone_001673.jpg,stone,stone
minc_stone_2034,images/stone/stone_002034.jpg,stone,stone
minc_stone_0492,images/stone/stone_000492.jpg,stone,stone
minc_stone_0351,images/stone/stone_000351.jpg,stone,stone
minc_stone_0715,images/stone/stone_000715.jpg,stone,stone
minc_stone_0104,images/stone/stone_000104.jpg,stone,stone
minc_stone_0112,images/stone/stone_000112.jpg,stone,stone
minc_stone_1688,images/stone/stone_001688.jpg,stone,stone
minc_stone_0240,images/stone/stone_000240.jpg,stone,stone
minc_stone_1927,images/stone/stone_001927.jpg,stone,stone
minc_stone_0482,images/stone/stone_000482.jpg,stone,stone
minc_stone_0293,images/stone/stone_000293.jpg,stone,stone
minc_stone_1669,images/stone/stone_001669.jpg,stone,stone
minc_stone_1411,images/stone/stone_001411.jpg,stone,stone
minc_stone_2127,images/stone/stone_002127.jpg,stone,stone
minc_stone_2237,images/stone/stone_002237.jpg,stone,stone
minc_stone_0537,images/stone/stone_000537.jpg,stone,stone
minc_stone_0726,images/stone/stone_000726.jpg,stone,stone
minc_stone_1272,images/stone/stone_001272.jpg,stone,stone
minc_stone_0424,images/stone/stone_000424.jpg,stone,stone
minc_stone_2374,images/stone/stone_002374.jpg,stone,stone
minc_stone_0762,images/stone/stone_000762.jpg,stone,stone
minc_stone_0236,images/stone/stone_000236.jpg,stone,stone
minc_stone_1998,images/stone/stone_001998.jpg,stone,stone
minc_stone_1510,images/stone/stone_001510.jpg,stone,stone
minc_stone_0384,images/stone/stone_000384.jpg,stone,stone
minc_stone_1540,images/stone/stone_001540.jpg,stone,stone
minc_stone_2190,images/stone/stone_002190.jpg,stone,stone
minc_stone_0979,images/stone/stone_000979.jpg,stone,stone
minc_stone_1064,images/stone/stone_001064.jpg,stone,stone
minc_stone_2129,images/stone/stone_002129.jpg,stone,stone
minc_stone_2475,images/stone/stone_002475.jpg,stone,stone
minc_stone_1662,images/stone/stone_001662.jpg,stone,stone
minc_stone_1449,images/stone/stone_001449.jpg,stone,stone
minc_stone_1330,images/stone/stone_001330.jpg,stone,stone
minc_stone_0650,images/stone/stone_000650.jpg,stone,stone
minc_stone_0369,images/stone/stone_000369.jpg,stone,stone
minc_stone_2452,images/stone/stone_002452.jpg,stone,stone
minc_stone_1197,images/stone/stone_001197.jpg,stone,stone
minc_stone_1889,images/stone/stone_001889.jpg,stone,stone
minc_stone_1734,images/stone/stone_001734.jpg,stone,stone
minc_stone_0010,images/stone/stone_000010.jpg,stone,stone
minc_stone_1413,images/stone/stone_001413.jpg,stone,stone
minc_stone_1384,images/stone/stone_001384.jpg,stone,stone
minc_stone_1037,images/stone/stone_001037.jpg,stone,stone
minc_stone_1564,images/stone/stone_001564.jpg,stone,stone
minc_stone_0015,images/stone/stone_000015.jpg,stone,stone
minc_stone_0414,images/stone/stone_000414.jpg,stone,stone
minc_stone_1903,images/stone/stone_001903.jpg,stone,stone
minc_stone_0490,images/stone/stone_000490.jpg,stone,stone
minc_stone_1381,images/stone/stone_001381.jpg,stone,stone
minc_stone_0570,images/stone/stone_000570.jpg,stone,stone
minc_stone_2444,images/stone/stone_002444.jpg,stone,stone
minc_stone_2372,images/stone/stone_002372.jpg,stone,stone
minc_stone_1501,images/stone/stone_001501.jpg,stone,stone
minc_stone_0229,images/stone/stone_000229.jpg,stone,stone
minc_stone_2072,images/stone/stone_002072.jpg,stone,stone
minc_stone_0266,images/stone/stone_000266.jpg,stone,stone
minc_stone_1309,images/stone/stone_001309.jpg,stone,stone
minc_stone_1503,images/stone/stone_001503.jpg,stone,stone
minc_stone_0850,images/stone/stone_000850.jpg,stone,stone
minc_stone_0581,images/stone/stone_000581.jpg,stone,stone
minc_stone_2069,images/stone/stone_002069.jpg,stone,stone
minc_stone_0524,images/stone/stone_000524.jpg,stone,stone
minc_stone_1057,images/stone/stone_001057.jpg,stone,stone
minc_stone_0907,images/stone/stone_000907.jpg,stone,stone
minc_stone_1767,images/stone/stone_001767.jpg,stone,stone
minc_stone_2113,images/stone/stone_002113.jpg,stone,stone
minc_stone_1063,images/stone/stone_001063.jpg,stone,stone
minc_stone_0234,images/stone/stone_000234.jpg,stone,stone
minc_stone_1176,images/stone/stone_001176.jpg,stone,stone
minc_stone_0126,images/stone/stone_000126.jpg,stone,stone
minc_stone_1173,images/stone/stone_001173.jpg,stone,stone
minc_stone_0200,images/stone/stone_000200.jpg,stone,stone
minc_stone_1145,images/stone/stone_001145.jpg,stone,stone
minc_stone_1977,images/stone/stone_001977.jpg,stone,stone
minc_stone_2024,images/stone/stone_002024.jpg,stone,stone
minc_stone_1239,images/stone/stone_001239.jpg,stone,stone
minc_stone_1354,images/stone/stone_001354.jpg,stone,stone
minc_stone_2150,images/stone/stone_002150.jpg,stone,stone
minc_stone_2339,images/stone/stone_002339.jpg,stone,stone
minc_stone_0334,images/stone/stone_000334.jpg,stone,stone
minc_stone_0473,images/stone/stone_000473.jpg,stone,stone
minc_stone_1802,images/stone/stone_001802.jpg,stone,stone
minc_stone_1830,images/stone/stone_001830.jpg,stone,stone
minc_stone_1363,images/stone/stone_001363.jpg,stone,stone
minc_stone_2167,images/stone/stone_002167.jpg,stone,stone
minc_stone_0462,images/stone/stone_000462.jpg,stone,stone
minc_stone_2199,images/stone/stone_002199.jpg,stone,stone
minc_stone_2484,images/stone/stone_002484.jpg,stone,stone
minc_stone_1494,images/stone/stone_001494.jpg,stone,stone
minc_stone_1079,images/stone/stone_001079.jpg,stone,stone
minc_stone_0084,images/stone/stone_000084.jpg,stone,stone
minc_stone_0845,images/stone/stone_000845.jpg,stone,stone
minc_stone_1969,images/stone/stone_001969.jpg,stone,stone
minc_stone_2360,images/stone/stone_002360.jpg,stone,stone
minc_stone_2464,images/stone/stone_002464.jpg,stone,stone
minc_stone_0382,images/stone/stone_000382.jpg,stone,stone
minc_stone_1732,images/stone/stone_001732.jpg,stone,stone
minc_stone_0465,images/stone/stone_000465.jpg,stone,stone
minc_stone_1159,images/stone/stone_001159.jpg,stone,stone
minc_stone_1648,images/stone/stone_001648.jpg,stone,stone
minc_stone_2219,images/stone/stone_002219.jpg,stone,stone
minc_stone_1740,images/stone/stone_001740.jpg,stone,stone
minc_stone_1087,images/stone/stone_001087.jpg,stone,stone
minc_stone_1817,images/stone/stone_001817.jpg,stone,stone
minc_stone_0301,images/stone/stone_000301.jpg,stone,stone
minc_stone_1512,images/stone/stone_001512.jpg,stone,stone
minc_stone_1659,images/stone/stone_001659.jpg,stone,stone
minc_stone_0442,images/stone/stone_000442.jpg,stone,stone
minc_stone_0928,images/stone/stone_000928.jpg,stone,stone
minc_stone_1821,images/stone/stone_001821.jpg,stone,stone
minc_stone_0839,images/stone/stone_000839.jpg,stone,stone
minc_stone_1772,images/stone/stone_001772.jpg,stone,stone
minc_stone_0874,images/stone/stone_000874.jpg,stone,stone
minc_stone_1881,images/stone/stone_001881.jpg,stone,stone
minc_stone_2230,images/stone/stone_002230.jpg,stone,stone
minc_stone_0152,images/stone/stone_000152.jpg,stone,stone
minc_stone_1880,images/stone/stone_001880.jpg,stone,stone
minc_stone_0859,images/stone/stone_000859.jpg,stone,stone
minc_stone_1922,images/stone/stone_001922.jpg,stone,stone
minc_stone_2133,images/stone/stone_002133.jpg,stone,stone
minc_stone_1781,images/stone/stone_001781.jpg,stone,stone
minc_stone_0989,images/stone/stone_000989.jpg,stone,stone
minc_stone_2125,images/stone/stone_002125.jpg,stone,stone
minc_stone_0970,images/stone/stone_000970.jpg,stone,stone
minc_stone_2216,images/stone/stone_002216.jpg,stone,stone
minc_stone_0026,images/stone/stone_000026.jpg,stone,stone
minc_stone_2491,images/stone/stone_002491.jpg,stone,stone
minc_stone_1937,images/stone/stone_001937.jpg,stone,stone
minc_stone_1138,images/stone/stone_001138.jpg,stone,stone
minc_stone_2018,images/stone/stone_002018.jpg,stone,stone
minc_stone_2378,images/stone/stone_002378.jpg,stone,stone
minc_stone_1247,images/stone/stone_001247.jpg,stone,stone
minc_stone_1457,images/stone/stone_001457.jpg,stone,stone
minc_stone_2047,images/stone/stone_002047.jpg,stone,stone
minc_stone_0196,images/stone/stone_000196.jpg,stone,stone
minc_stone_1249,images/stone/stone_001249.jpg,stone,stone
minc_stone_2269,images/stone/stone_002269.jpg,stone,stone
minc_stone_0114,images/stone/stone_000114.jpg,stone,stone
minc_stone_1292,images/stone/stone_001292.jpg,stone,stone
minc_stone_0759,images/stone/stone_000759.jpg,stone,stone
minc_stone_0184,images/stone/stone_000184.jpg,stone,stone
minc_stone_1535,images/stone/stone_001535.jpg,stone,stone
minc_stone_0073,images/stone/stone_000073.jpg,stone,stone
minc_stone_1050,images/stone/stone_001050.jpg,stone,stone
minc_stone_1931,images/stone/stone_001931.jpg,stone,stone
minc_stone_1020,images/stone/stone_001020.jpg,stone,stone
minc_stone_0866,images/stone/stone_000866.jpg,stone,stone
minc_stone_0095,images/stone/stone_000095.jpg,stone,stone
minc_stone_2299,images/stone/stone_002299.jpg,stone,stone
minc_stone_0692,images/stone/stone_000692.jpg,stone,stone
minc_stone_2222,images/stone/stone_002222.jpg,stone,stone
minc_stone_2009,images/stone/stone_002009.jpg,stone,stone
minc_stone_0445,images/stone/stone_000445.jpg,stone,stone
minc_stone_1757,images/stone/stone_001757.jpg,stone,stone
minc_stone_1784,images/stone/stone_001784.jpg,stone,stone
minc_stone_2309,images/stone/stone_002309.jpg,stone,stone
minc_stone_0265,images/stone/stone_000265.jpg,stone,stone
minc_stone_1302,images/stone/stone_001302.jpg,stone,stone
minc_stone_2342,images/stone/stone_002342.jpg,stone,stone
minc_stone_0068,images/stone/stone_000068.jpg,stone,stone
minc_stone_0671,images/stone/stone_000671.jpg,stone,stone
minc_stone_1683,images/stone/stone_001683.jpg,stone,stone
minc_stone_0956,images/stone/stone_000956.jpg,stone,stone
minc_stone_0583,images/stone/stone_000583.jpg,stone,stone
minc_stone_1435,images/stone/stone_001435.jpg,stone,stone
minc_stone_1963,images/stone/stone_001963.jpg,stone,stone
minc_stone_0435,images/stone/stone_000435.jpg,stone,stone
minc_stone_0908,images/stone/stone_000908.jpg,stone,stone
minc_stone_1873,images/stone/stone_001873.jpg,stone,stone
minc_stone_1418,images/stone/stone_001418.jpg,stone,stone
minc_stone_1668,images/stone/stone_001668.jpg,stone,stone
minc_stone_0483,images/stone/stone_000483.jpg,stone,stone
minc_stone_1374,images/stone/stone_001374.jpg,stone,stone
minc_stone_0790,images/stone/stone_000790.jpg,stone,stone
minc_stone_0003,images/stone/stone_000003.jpg,stone,stone
minc_stone_2134,images/stone/stone_002134.jpg,stone,stone
minc_stone_1545,images/stone/stone_001545.jpg,stone,stone
minc_stone_1739,images/stone/stone_001739.jpg,stone,stone
minc_stone_0713,images/stone/stone_000713.jpg,stone,stone
minc_stone_1228,images/stone/stone_001228.jpg,stone,stone
minc_stone_1728,images/stone/stone_001728.jpg,stone,stone
minc_stone_0422,images/stone/stone_000422.jpg,stone,stone
minc_stone_0303,images/stone/stone_000303.jpg,stone,stone
minc_stone_0426,images/stone/stone_000426.jpg,stone,stone
minc_stone_0685,images/stone/stone_000685.jpg,stone,stone
minc_stone_0255,images/stone/stone_000255.jpg,stone,stone
minc_stone_1038,images/stone/stone_001038.jpg,stone,stone
minc_stone_1314,images/stone/stone_001314.jpg,stone,stone
minc_stone_1645,images/stone/stone_001645.jpg,stone,stone
minc_stone_0914,images/stone/stone_000914.jpg,stone,stone
minc_stone_1560,images/stone/stone_001560.jpg,stone,stone
minc_stone_1336,images/stone/stone_001336.jpg,stone,stone
minc_stone_1122,images/stone/stone_001122.jpg,stone,stone
minc_stone_0978,images/stone/stone_000978.jpg,stone,stone
minc_stone_1051,images/stone/stone_001051.jpg,stone,stone
minc_stone_1617,images/stone/stone_001617.jpg,stone,stone
minc_stone_2367,images/stone/stone_002367.jpg,stone,stone
minc_stone_0228,images/stone/stone_000228.jpg,stone,stone
minc_stone_0438,images/stone/stone_000438.jpg,stone,stone
minc_stone_0261,images/stone/stone_000261.jpg,stone,stone
minc_stone_2022,images/stone/stone_002022.jpg,stone,stone
minc_stone_0202,images/stone/stone_000202.jpg,stone,stone
minc_stone_1630,images/stone/stone_001630.jpg,stone,stone
minc_stone_1114,images/stone/stone_001114.jpg,stone,stone
minc_stone_0597,images/stone/stone_000597.jpg,stone,stone
minc_stone_1961,images/stone/stone_001961.jpg,stone,stone
minc_stone_0963,images/stone/stone_000963.jpg,stone,stone
minc_stone_1099,images/stone/stone_001099.jpg,stone,stone
minc_stone_0451,images/stone/stone_000451.jpg,stone,stone
minc_stone_1866,images/stone/stone_001866.jpg,stone,stone
minc_stone_1559,images/stone/stone_001559.jpg,stone,stone
minc_stone_0853,images/stone/stone_000853.jpg,stone,stone
minc_stone_0053,images/stone/stone_000053.jpg,stone,stone
minc_stone_0128,images/stone/stone_000128.jpg,stone,stone
minc_stone_0774,images/stone/stone_000774.jpg,stone,stone
minc_stone_1420,images/stone/stone_001420.jpg,stone,stone
minc_stone_1845,images/stone/stone_001845.jpg,stone,stone
minc_stone_0673,images/stone/stone_000673.jpg,stone,stone
minc_stone_1320,images/stone/stone_001320.jpg,stone,stone
minc_stone_0994,images/stone/stone_000994.jpg,stone,stone
minc_stone_0565,images/stone/stone_000565.jpg,stone,stone
minc_stone_1646,images/stone/stone_001646.jpg,stone,stone
minc_stone_2287,images/stone/stone_002287.jpg,stone,stone
minc_stone_1201,images/stone/stone_001201.jpg,stone,stone
minc_stone_0951,images/stone/stone_000951.jpg,stone,stone
minc_stone_1072,images/stone/stone_001072.jpg,stone,stone
minc_stone_1675,images/stone/stone_001675.jpg,stone,stone
minc_stone_2091,images/stone/stone_002091.jpg,stone,stone
minc_stone_1425,images/stone/stone_001425.jpg,stone,stone
minc_stone_1352,images/stone/stone_001352.jpg,stone,stone
minc_stone_1548,images/stone/stone_001548.jpg,stone,stone
minc_stone_1558,images/stone/stone_001558.jpg,stone,stone
minc_stone_0867,images/stone/stone_000867.jpg,stone,stone
minc_stone_0857,images/stone/stone_000857.jpg,stone,stone
minc_stone_0604,images/stone/stone_000604.jpg,stone,stone
minc_stone_2460,images/stone/stone_002460.jpg,stone,stone
minc_stone_0103,images/stone/stone_000103.jpg,stone,stone
minc_stone_2201,images/stone/stone_002201.jpg,stone,stone
minc_stone_0541,images/stone/stone_000541.jpg,stone,stone
minc_stone_1372,images/stone/stone_001372.jpg,stone,stone
minc_stone_2173,images/stone/stone_002173.jpg,stone,stone
minc_stone_0998,images/stone/stone_000998.jpg,stone,stone
minc_stone_0276,images/stone/stone_000276.jpg,stone,stone
minc_stone_1580,images/stone/stone_001580.jpg,stone,stone
minc_stone_1810,images/stone/stone_001810.jpg,stone,stone
minc_stone_1132,images/stone/stone_001132.jpg,stone,stone
minc_stone_2019,images/stone/stone_002019.jpg,stone,stone
minc_stone_2291,images/stone/stone_002291.jpg,stone,stone
minc_stone_2396,images/stone/stone_002396.jpg,stone,stone
minc_stone_1317,images/stone/stone_001317.jpg,stone,stone
minc_stone_2365,images/stone/stone_002365.jpg,stone,stone
minc_stone_0102,images/stone/stone_000102.jpg,stone,stone
minc_stone_1311,images/stone/stone_001311.jpg,stone,stone
minc_stone_1113,images/stone/stone_001113.jpg,stone,stone
minc_stone_0406,images/stone/stone_000406.jpg,stone,stone
minc_stone_1575,images/stone/stone_001575.jpg,stone,stone
minc_stone_1672,images/stone/stone_001672.jpg,stone,stone
minc_stone_1568,images/stone/stone_001568.jpg,stone,stone
minc_stone_0771,images/stone/stone_000771.jpg,stone,stone
minc_stone_1729,images/stone/stone_001729.jpg,stone,stone
minc_stone_0691,images/stone/stone_000691.jpg,stone,stone
minc_stone_2387,images/stone/stone_002387.jpg,stone,stone
minc_stone_0218,images/stone/stone_000218.jpg,stone,stone
minc_stone_1106,images/stone/stone_001106.jpg,stone,stone
minc_stone_0804,images/stone/stone_000804.jpg,stone,stone
minc_stone_1080,images/stone/stone_001080.jpg,stone,stone
minc_stone_0279,images/stone/stone_000279.jpg,stone,stone
minc_stone_2250,images/stone/stone_002250.jpg,stone,stone
minc_stone_0959,images/stone/stone_000959.jpg,stone,stone
minc_stone_0136,images/stone/stone_000136.jpg,stone,stone
minc_stone_1964,images/stone/stone_001964.jpg,stone,stone
minc_stone_0300,images/stone/stone_000300.jpg,stone,stone
minc_stone_0816,images/stone/stone_000816.jpg,stone,stone
minc_stone_1803,images/stone/stone_001803.jpg,stone,stone
minc_stone_0592,images/stone/stone_000592.jpg,stone,stone
minc_stone_2093,images/stone/stone_002093.jpg,stone,stone
minc_stone_1380,images/stone/stone_001380.jpg,stone,stone
minc_stone_0871,images/stone/stone_000871.jpg,stone,stone
minc_stone_1258,images/stone/stone_001258.jpg,stone,stone
minc_stone_1859,images/stone/stone_001859.jpg,stone,stone
minc_stone_1476,images/stone/stone_001476.jpg,stone,stone
minc_stone_0656,images/stone/stone_000656.jpg,stone,stone
minc_stone_0729,images/stone/stone_000729.jpg,stone,stone
minc_stone_2082,images/stone/stone_002082.jpg,stone,stone
minc_stone_0410,images/stone/stone_000410.jpg,stone,stone
minc_stone_2122,images/stone/stone_002122.jpg,stone,stone
minc_stone_0710,images/stone/stone_000710.jpg,stone,stone
minc_stone_0699,images/stone/stone_000699.jpg,stone,stone
minc_stone_0388,images/stone/stone_000388.jpg,stone,stone
minc_stone_1569,images/stone/stone_001569.jpg,stone,stone
minc_stone_1693,images/stone/stone_001693.jpg,stone,stone
minc_stone_0821,images/stone/stone_000821.jpg,stone,stone
minc_stone_2371,images/stone/stone_002371.jpg,stone,stone
minc_stone_0273,images/stone/stone_000273.jpg,stone,stone
minc_stone_0271,images/stone/stone_000271.jpg,stone,stone
minc_stone_2057,images/stone/stone_002057.jpg,stone,stone
minc_stone_1882,images/stone/stone_001882.jpg,stone,stone
minc_stone_1359,images/stone/stone_001359.jpg,stone,stone
minc_stone_0135,images/stone/stone_000135.jpg,stone,stone
minc_stone_0822,images/stone/stone_000822.jpg,stone,stone
minc_stone_2400,images/stone/stone_002400.jpg,stone,stone
minc_stone_0137,images/stone/stone_000137.jpg,stone,stone
minc_stone_0563,images/stone/stone_000563.jpg,stone,stone
minc_stone_1164,images/stone/stone_001164.jpg,stone,stone
minc_stone_1816,images/stone/stone_001816.jpg,stone,stone
minc_stone_0741,images/stone/stone_000741.jpg,stone,stone
minc_stone_1463,images/stone/stone_001463.jpg,stone,stone
minc_stone_2001,images/stone/stone_002001.jpg,stone,stone
minc_stone_0170,images/stone/stone_000170.jpg,stone,stone
minc_stone_2411,images/stone/stone_002411.jpg,stone,stone
minc_stone_0220,images/stone/stone_000220.jpg,stone,stone
minc_stone_0444,images/stone/stone_000444.jpg,stone,stone
minc_stone_1507,images/stone/stone_001507.jpg,stone,stone
minc_stone_1261,images/stone/stone_001261.jpg,stone,stone
minc_stone_2386,images/stone/stone_002386.jpg,stone,stone
minc_stone_2357,images/stone/stone_002357.jpg,stone,stone
minc_stone_1067,images/stone/stone_001067.jpg,stone,stone
minc_stone_0925,images/stone/stone_000925.jpg,stone,stone
minc_stone_1649,images/stone/stone_001649.jpg,stone,stone
minc_stone_0566,images/stone/stone_000566.jpg,stone,stone
minc_stone_0067,images/stone/stone_000067.jpg,stone,stone
minc_stone_0156,images/stone/stone_000156.jpg,stone,stone
minc_stone_0947,images/stone/stone_000947.jpg,stone,stone
minc_stone_1708,images/stone/stone_001708.jpg,stone,stone
minc_stone_2135,images/stone/stone_002135.jpg,stone,stone
minc_stone_2399,images/stone/stone_002399.jpg,stone,stone
minc_stone_1477,images/stone/stone_001477.jpg,stone,stone
minc_stone_2483,images/stone/stone_002483.jpg,stone,stone
minc_stone_1754,images/stone/stone_001754.jpg,stone,stone
minc_stone_1524,images/stone/stone_001524.jpg,stone,stone
minc_stone_1720,images/stone/stone_001720.jpg,stone,stone
minc_stone_1490,images/stone/stone_001490.jpg,stone,stone
minc_stone_0160,images/stone/stone_000160.jpg,stone,stone
minc_stone_1335,images/stone/stone_001335.jpg,stone,stone
minc_stone_2205,images/stone/stone_002205.jpg,stone,stone
minc_stone_1915,images/stone/stone_001915.jpg,stone,stone
minc_stone_1004,images/stone/stone_001004.jpg,stone,stone
minc_stone_0046,images/stone/stone_000046.jpg,stone,stone
minc_stone_2281,images/stone/stone_002281.jpg,stone,stone
minc_stone_0992,images/stone/stone_000992.jpg,stone,stone
minc_stone_0251,images/stone/stone_000251.jpg,stone,stone
minc_stone_1326,images/stone/stone_001326.jpg,stone,stone
minc_stone_0131,images/stone/stone_000131.jpg,stone,stone
minc_stone_2143,images/stone/stone_002143.jpg,stone,stone
minc_stone_0375,images/stone/stone_000375.jpg,stone,stone
minc_stone_1950,images/stone/stone_001950.jpg,stone,stone
minc_stone_1139,images/stone/stone_001139.jpg,stone,stone
minc_stone_1547,images/stone/stone_001547.jpg,stone,stone
minc_stone_2481,images/stone/stone_002481.jpg,stone,stone
minc_stone_1593,images/stone/stone_001593.jpg,stone,stone
minc_stone_2394,images/stone/stone_002394.jpg,stone,stone
